Disease_Name,Crop,Disease_Type,Severity,Leaf_Color,Spot_Size,Spot_Pattern,Temperature,Humidity,Rainfall_mm,Affected_Area_Perc,Yield_Loss_Perc,Season,State,District,Disease_ID
Brown_Spot,Rice,Fungal,Medium,Gray,Medium,Circular,28.64,89.29,37.61,40.61,30.52,Monsoon,West Bengal,Bardhaman,13946
Late_Blight,Tomato,Fungal,Severe,Gray,Medium,Irregular,28.61,67.52,135.53,45.15,33.81,Monsoon,Karnataka,Hubballi,13947
Brown_Rust,Wheat,Fungal,Medium,Brown,Small,Concentric,20.7,92.97,172.44,18.9,6.23,Summer,Karnataka,Hubballi,13948
Early_Blight,Tomato,Fungal,High,Gray,Large,Concentric,33.45,79.05,288.53,77.85,25.56,Monsoon,Punjab,Patiala,13949
Common_Rust,Corn,Fungal,Severe,Brown,Large,Irregular,25.53,83.27,223.02,18.05,14.4,Summer,Karnataka,Bengaluru,13950
Apple_Scab,Apple,Fungal,Severe,Gray,Medium,Concentric,23.54,94.62,226.32,60.52,47.5,Summer,Karnataka,Mysuru,13951
Early_Blight,Tomato,Fungal,Severe,Dark_Brown,Small,Diamond,18,84.4,293.19,67.56,47.65,Winter,Karnataka,Mysuru,13952
Northern_Leaf_Blight,Corn,Fungal,High,Green,Large,Stripes,15.82,88.49,19.14,7.57,2.95,Monsoon,Punjab,Ludhiana,13953
Brown_Spot,Rice,Fungal,Medium,Brown,Large,Concentric,37.9,58.72,286.77,76.22,27.97,Monsoon,Karnataka,Hubballi,13954
Brown_Rust,Wheat,Fungal,High,Dark_Brown,Medium,Pustules,21.62,66.28,264,12.33,7.95,Monsoon,Uttar Pradesh,Lucknow,13955
Neck_Blast,Rice,Fungal,Severe,Brown,Medium,Irregular,19.04,66.18,232.32,46.57,17.33,Winter,Punjab,Patiala,13956
Black_Rot,Apple,Fungal,High,Dark_Brown,Large,Concentric,18.91,92.18,202.1,81.96,28.72,Winter,West Bengal,Kolkata,13957
Northern_Leaf_Blight,Corn,Fungal,Medium,Gray,Small,Circular,17.65,77.93,104.59,10.35,3.5,Summer,Uttar Pradesh,Varanasi,13958
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Medium,Diamond,28.15,72.75,256.97,18.75,6.84,Monsoon,West Bengal,Siliguri,13959
Black_Rot,Grape,Fungal,Medium,Gray,Small,Pustules,16.05,75.37,191.11,40.12,33.57,Summer,Karnataka,Hubballi,13960
Apple_Scab,Apple,Fungal,High,Dark_Brown,Small,Diamond,21.89,75.4,55.91,13.8,4.43,Summer,Uttar Pradesh,Lucknow,13961
Black_Rot,Apple,Fungal,Severe,Green,Medium,Concentric,35.25,73.76,95.33,66.16,29.18,Monsoon,Karnataka,Bengaluru,13962
Leaf_Blast,Rice,Fungal,High,Gray,Small,Concentric,26.22,92.07,4.11,11.88,6.22,Summer,Tamil Nadu,Coimbatore,13963
Leaf_Blast,Rice,Fungal,Severe,Dark_Brown,Small,Pustules,24.97,91.78,102.16,72.57,43.97,Winter,Karnataka,Hubballi,13964
Black_Rot,Grape,Fungal,Severe,Dark_Brown,Medium,Irregular,34.48,77.18,1.68,37.16,21.59,Summer,Karnataka,Mysuru,13965
Early_Blight,Tomato,Fungal,High,Green,Medium,Stripes,25.19,82.85,28.8,12.27,4.52,Winter,Punjab,Ludhiana,13966
Common_Rust,Corn,Fungal,High,Gray,Medium,Diamond,37.65,73.27,287.91,59.38,39.54,Monsoon,Uttar Pradesh,Kanpur,13967
Common_Rust,Corn,Fungal,High,Gray,Large,Stripes,34.29,80.62,162.06,8.77,4.38,Winter,Maharashtra,Nashik,13968
Black_Rot,Grape,Fungal,Medium,Yellow,Medium,Concentric,27.61,63.03,293.9,63.1,30.76,Summer,Maharashtra,Nagpur,13969
Mosaic_Virus,Tomato,Viral,Medium,Gray,Large,Stripes,36.8,91.1,152.86,82.41,39.31,Winter,Tamil Nadu,Salem,13970
Black_Rot,Apple,Fungal,Medium,Green,Large,Irregular,15.19,87.45,158.4,44.83,25.74,Monsoon,Uttar Pradesh,Kanpur,13971
Brown_Spot,Rice,Fungal,Severe,Brown,Small,Concentric,16.12,84.76,24.3,24.44,10.2,Winter,Karnataka,Hubballi,13972
Bacterial_Spot,Tomato,Bacterial,High,Gray,Large,Concentric,27.15,96.23,213.09,25.83,17.8,Summer,Punjab,Amritsar,13973
Brown_Rust,Wheat,Fungal,Severe,Gray,Large,Circular,30.12,76.97,159,29.08,22.27,Winter,West Bengal,Bardhaman,13974
Black_Rot,Grape,Fungal,Severe,Yellow,Medium,Diamond,25.16,85.56,114.87,9.65,3.29,Summer,Tamil Nadu,Salem,13975
Brown_Rust,Wheat,Fungal,High,Yellow,Medium,Concentric,28.03,82.63,244.76,75.83,58.67,Monsoon,Karnataka,Bengaluru,13976
Black_Rot,Grape,Fungal,High,Yellow,Small,Irregular,20.21,95.96,66,71.75,53.09,Summer,Punjab,Patiala,13977
Mosaic_Virus,Tomato,Viral,High,Gray,Large,Circular,26.29,64.84,150.93,50.32,27.67,Winter,Punjab,Amritsar,13978
Yellow_Rust,Wheat,Fungal,Medium,Yellow,Medium,Stripes,25.32,97.42,11.15,18.82,5.99,Summer,West Bengal,Bardhaman,13979
Brown_Rust,Wheat,Fungal,Medium,Yellow,Large,Diamond,19.15,63.2,219.4,13.85,9.49,Monsoon,Uttar Pradesh,Lucknow,13980
Brown_Spot,Rice,Fungal,Severe,Green,Large,Stripes,30.8,74.67,273.63,36.12,17.83,Monsoon,Maharashtra,Nagpur,13981
Apple_Scab,Apple,Fungal,Severe,Dark_Brown,Small,Concentric,30.55,68.38,8.6,82.1,35.51,Monsoon,West Bengal,Kolkata,13982
Apple_Scab,Apple,Fungal,Severe,Dark_Brown,Large,Circular,18.58,81.29,116.2,16.2,7.62,Monsoon,Punjab,Ludhiana,13983
Mosaic_Virus,Tomato,Viral,Medium,Brown,Medium,Diamond,36.57,59.61,100.68,82.83,39.2,Winter,West Bengal,Siliguri,13984
Brown_Rust,Wheat,Fungal,Severe,Brown,Small,Concentric,25.23,93.79,154.8,30.21,17.34,Winter,Punjab,Amritsar,13985
Esca_Black_Measles,Grape,Fungal,Severe,Gray,Small,Pustules,18.29,67.99,132.66,35.61,11.14,Summer,Uttar Pradesh,Varanasi,13986
Esca_Black_Measles,Grape,Fungal,Medium,Gray,Small,Circular,26.64,85.95,209.24,15.96,8.91,Monsoon,Punjab,Amritsar,13987
Late_Blight,Tomato,Fungal,High,Yellow,Large,Stripes,25.13,60.4,125.68,56.47,39.96,Winter,Maharashtra,Pune,13988
Black_Rot,Apple,Fungal,Severe,Gray,Small,Concentric,30.3,84.72,230.81,33.7,23.11,Monsoon,Punjab,Amritsar,13989
Early_Blight,Tomato,Fungal,Severe,Brown,Small,Circular,23.66,71.1,84.39,30.67,20.75,Monsoon,West Bengal,Bardhaman,13990
Yellow_Rust,Wheat,Fungal,Medium,Dark_Brown,Small,Irregular,23.03,84.54,23.77,82.16,63.87,Summer,Uttar Pradesh,Varanasi,13991
Brown_Spot,Rice,Fungal,High,Dark_Brown,Medium,Diamond,36.05,87.04,145.81,50.13,26.07,Winter,Maharashtra,Pune,13992
Late_Blight,Tomato,Fungal,Medium,Brown,Medium,Circular,26.26,95.36,294.03,30.94,15.24,Winter,Uttar Pradesh,Varanasi,13993
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Medium,Pustules,30.51,78.61,139.35,41.44,15.7,Summer,Uttar Pradesh,Lucknow,13994
Yellow_Rust,Wheat,Fungal,High,Brown,Large,Stripes,23.44,90.83,189.14,16.21,8.52,Summer,Karnataka,Bengaluru,13995
Apple_Scab,Apple,Fungal,Severe,Green,Medium,Stripes,24.91,71.31,117.52,73.62,41.01,Summer,Karnataka,Bengaluru,13996
Early_Blight,Tomato,Fungal,Severe,Green,Small,Diamond,21.48,93.93,69.06,77.77,31.07,Monsoon,Punjab,Patiala,13997
Common_Rust,Corn,Fungal,Medium,Green,Medium,Pustules,18.32,64.13,90.69,81.77,43.66,Monsoon,Punjab,Amritsar,13998
Black_Rot,Apple,Fungal,Severe,Dark_Brown,Small,Circular,37.41,65.6,186.94,24.66,11.79,Summer,Tamil Nadu,Coimbatore,13999
Brown_Rust,Wheat,Fungal,Medium,Dark_Brown,Large,Diamond,23.04,89.87,194.51,78.17,29.1,Winter,Punjab,Patiala,14000
Early_Blight,Tomato,Fungal,Severe,Green,Medium,Concentric,31.29,84.16,197.64,55.51,21.27,Monsoon,Tamil Nadu,Salem,14001
Apple_Scab,Apple,Fungal,Medium,Brown,Small,Circular,18.45,94.19,110.5,74.91,28.98,Summer,Karnataka,Hubballi,14002
Esca_Black_Measles,Grape,Fungal,Severe,Green,Large,Diamond,29.97,89.27,290.86,25.11,13.03,Monsoon,Tamil Nadu,Salem,14003
Black_Rot,Apple,Fungal,High,Green,Large,Circular,36.75,89.68,8.3,60.01,36.46,Monsoon,Maharashtra,Pune,14004
Brown_Rust,Wheat,Fungal,Severe,Green,Large,Stripes,37.55,92.44,182.94,43.57,34.36,Monsoon,Uttar Pradesh,Lucknow,14005
Black_Rot,Apple,Fungal,Severe,Gray,Medium,Circular,29.69,91.51,258.49,19.05,16.32,Monsoon,Punjab,Amritsar,14006
Common_Rust,Corn,Fungal,Medium,Gray,Small,Stripes,32.64,76.64,63.66,21.61,6.93,Winter,Karnataka,Mysuru,14007
Common_Rust,Corn,Fungal,High,Green,Large,Stripes,17.19,97.97,94.84,18.79,10.97,Summer,Maharashtra,Nashik,14008
Common_Rust,Corn,Fungal,High,Gray,Large,Stripes,30.41,61.43,34.37,84.85,58.47,Summer,Punjab,Patiala,14009
Leaf_Blast,Rice,Fungal,High,Yellow,Small,Concentric,19.43,78,139.56,49.25,31.55,Summer,West Bengal,Kolkata,14010
Leaf_Blast,Rice,Fungal,Medium,Brown,Large,Circular,30.35,81.42,298.14,79.21,23.94,Summer,West Bengal,Bardhaman,14011
Yellow_Rust,Wheat,Fungal,High,Yellow,Small,Diamond,15.74,70.04,275.09,22.61,11.91,Summer,Punjab,Ludhiana,14012
Black_Rot,Grape,Fungal,High,Yellow,Small,Stripes,30.36,57.73,291.16,47.37,26.45,Summer,Karnataka,Bengaluru,14013
Early_Blight,Tomato,Fungal,High,Dark_Brown,Medium,Circular,35.34,64.68,10.75,45.68,26.22,Monsoon,Punjab,Amritsar,14014
Brown_Rust,Wheat,Fungal,Medium,Dark_Brown,Small,Stripes,26.92,65.65,167.92,63.8,53.25,Monsoon,Karnataka,Hubballi,14015
Black_Rot,Grape,Fungal,Medium,Green,Small,Concentric,30.6,81.02,244.37,65.32,23.68,Summer,Maharashtra,Pune,14016
Esca_Black_Measles,Grape,Fungal,High,Gray,Medium,Pustules,23.1,94.27,196.16,77.8,53.31,Monsoon,Karnataka,Mysuru,14017
Esca_Black_Measles,Grape,Fungal,High,Green,Medium,Pustules,15.68,71.4,290.91,49.93,17.12,Winter,Punjab,Ludhiana,14018
Common_Rust,Corn,Fungal,Severe,Green,Small,Stripes,28.72,83.77,56.52,49.48,36.21,Monsoon,Karnataka,Mysuru,14019
Brown_Rust,Wheat,Fungal,Severe,Green,Medium,Concentric,22.55,83.97,15.92,66.18,20.57,Winter,Uttar Pradesh,Lucknow,14020
Common_Rust,Corn,Fungal,High,Dark_Brown,Small,Irregular,23.45,82.62,43.02,53.3,30.78,Summer,Uttar Pradesh,Lucknow,14021
Brown_Rust,Wheat,Fungal,Severe,Yellow,Small,Stripes,17.16,58.79,166.69,68.3,33.43,Winter,Maharashtra,Nashik,14022
Mosaic_Virus,Tomato,Viral,Severe,Yellow,Large,Concentric,22.4,95.23,240.08,20.58,10.05,Monsoon,Tamil Nadu,Coimbatore,14023
Black_Rot,Grape,Fungal,Severe,Yellow,Small,Concentric,19.02,79.25,201.56,14.47,9.06,Summer,Uttar Pradesh,Varanasi,14024
Common_Rust,Corn,Fungal,Medium,Brown,Large,Concentric,24.02,65.86,124.32,36.55,28.47,Summer,Tamil Nadu,Salem,14025
Brown_Spot,Rice,Fungal,Medium,Dark_Brown,Small,Circular,17.38,91.1,197.71,68.45,46.84,Summer,Karnataka,Mysuru,14026
Brown_Spot,Rice,Fungal,High,Green,Small,Circular,31.5,69.46,207.28,30.62,26.13,Summer,Tamil Nadu,Coimbatore,14027
Brown_Rust,Wheat,Fungal,Severe,Gray,Small,Circular,25.21,97.97,1.51,83.73,57.32,Monsoon,West Bengal,Siliguri,14028
Mosaic_Virus,Tomato,Viral,High,Brown,Medium,Irregular,31.48,87.01,169.79,49.19,42.63,Monsoon,Uttar Pradesh,Varanasi,14029
Yellow_Rust,Wheat,Fungal,Severe,Dark_Brown,Large,Diamond,34.78,75.17,205.27,46.84,39,Monsoon,Uttar Pradesh,Kanpur,14030
Apple_Scab,Apple,Fungal,Medium,Brown,Small,Irregular,19.88,85.39,149.53,19.17,13.92,Summer,Karnataka,Hubballi,14031
Common_Rust,Corn,Fungal,High,Brown,Small,Pustules,34.47,89.01,73.03,77.78,32.57,Winter,West Bengal,Bardhaman,14032
Late_Blight,Tomato,Fungal,Medium,Yellow,Small,Diamond,15.72,62.79,259.8,32.17,26.57,Monsoon,West Bengal,Bardhaman,14033
Common_Rust,Corn,Fungal,Medium,Green,Small,Stripes,22.57,72.74,109.27,21.8,17.33,Summer,West Bengal,Kolkata,14034
Early_Blight,Tomato,Fungal,Medium,Green,Small,Irregular,23.64,85.48,255.11,43.25,23.43,Summer,West Bengal,Bardhaman,14035
Brown_Rust,Wheat,Fungal,Medium,Gray,Small,Diamond,23.91,82.57,246.85,41.28,33.45,Winter,West Bengal,Bardhaman,14036
Esca_Black_Measles,Grape,Fungal,Medium,Dark_Brown,Small,Stripes,33.07,83.35,98.85,56.35,25.83,Monsoon,West Bengal,Bardhaman,14037
Mosaic_Virus,Tomato,Viral,High,Dark_Brown,Small,Stripes,28.93,55.17,163.72,24.03,19.27,Monsoon,Maharashtra,Nagpur,14038
Yellow_Rust,Wheat,Fungal,Medium,Gray,Small,Irregular,29.29,84.27,157.32,10.09,4.45,Summer,Uttar Pradesh,Varanasi,14039
Leaf_Blast,Rice,Fungal,Severe,Dark_Brown,Large,Stripes,34.48,65.04,295.57,5.07,4.26,Summer,Tamil Nadu,Madurai,14040
Common_Rust,Corn,Fungal,Severe,Brown,Large,Diamond,29.35,83.34,190.72,12.64,9.65,Winter,Tamil Nadu,Coimbatore,14041
Northern_Leaf_Blight,Corn,Fungal,Medium,Dark_Brown,Large,Circular,34.74,77.41,48.34,21.08,17.67,Winter,Karnataka,Mysuru,14042
Leaf_Blast,Rice,Fungal,Medium,Dark_Brown,Small,Circular,17.4,80.74,51.57,76.84,33.79,Summer,Tamil Nadu,Coimbatore,14043
Apple_Scab,Apple,Fungal,Severe,Brown,Small,Stripes,17.53,75.52,68.82,77.17,38.66,Summer,West Bengal,Bardhaman,14044
Early_Blight,Tomato,Fungal,Severe,Dark_Brown,Small,Diamond,28.52,96.91,2.67,12.84,10.04,Monsoon,West Bengal,Kolkata,14045
Early_Blight,Tomato,Fungal,Medium,Dark_Brown,Medium,Stripes,15.55,59.11,136.14,59.72,48.5,Summer,Punjab,Ludhiana,14046
Esca_Black_Measles,Grape,Fungal,Medium,Yellow,Small,Concentric,18,81.17,262.2,73.63,30.83,Summer,Punjab,Amritsar,14047
Esca_Black_Measles,Grape,Fungal,Severe,Brown,Large,Stripes,20.09,72.05,124.25,15.21,8.62,Summer,West Bengal,Bardhaman,14048
Late_Blight,Tomato,Fungal,High,Yellow,Large,Concentric,18.27,70.03,298.7,16.17,9,Monsoon,West Bengal,Bardhaman,14049
Apple_Scab,Apple,Fungal,High,Dark_Brown,Medium,Irregular,33.96,81.62,86.36,6.04,4.07,Monsoon,Punjab,Ludhiana,14050
Black_Rot,Apple,Fungal,High,Yellow,Small,Circular,20.16,87.97,195.13,13.01,4.79,Monsoon,Tamil Nadu,Madurai,14051
Common_Rust,Corn,Fungal,Severe,Brown,Large,Circular,18.45,93.54,144.45,64.53,25.7,Monsoon,West Bengal,Kolkata,14052
Esca_Black_Measles,Grape,Fungal,Severe,Gray,Medium,Circular,31.18,83.79,5.53,55.37,35.51,Winter,Karnataka,Mysuru,14053
Black_Rot,Apple,Fungal,Medium,Green,Medium,Irregular,31.98,93.46,22.45,60.8,43.12,Summer,Uttar Pradesh,Kanpur,14054
Black_Rot,Apple,Fungal,High,Yellow,Medium,Concentric,17.1,73.09,60.91,22.53,15.06,Summer,Punjab,Amritsar,14055
Black_Rot,Grape,Fungal,Medium,Brown,Small,Irregular,16.97,88.02,205.64,24.41,17.4,Monsoon,Uttar Pradesh,Kanpur,14056
Black_Rot,Apple,Fungal,High,Brown,Medium,Diamond,31.56,76.26,50.54,44.2,23.75,Monsoon,Uttar Pradesh,Lucknow,14057
Bacterial_Spot,Tomato,Bacterial,Medium,Gray,Large,Irregular,30.7,84.88,74.42,5.9,2.72,Winter,Maharashtra,Nashik,14058
Esca_Black_Measles,Grape,Fungal,High,Green,Medium,Diamond,35.07,61.39,116.75,44.33,14.25,Winter,Punjab,Patiala,14059
Mosaic_Virus,Tomato,Viral,High,Brown,Medium,Diamond,37.01,74.33,62.58,35.03,19.74,Monsoon,Uttar Pradesh,Lucknow,14060
Mosaic_Virus,Tomato,Viral,Severe,Gray,Large,Irregular,25.83,85.24,287.87,28.76,16.14,Summer,Maharashtra,Nagpur,14061
Black_Rot,Apple,Fungal,Medium,Brown,Medium,Pustules,35.5,61.65,164.16,39.99,34.51,Monsoon,Maharashtra,Nashik,14062
Apple_Scab,Apple,Fungal,Medium,Dark_Brown,Medium,Concentric,24.26,81.8,178.43,78.48,48.43,Monsoon,West Bengal,Siliguri,14063
Esca_Black_Measles,Grape,Fungal,Severe,Green,Large,Irregular,27.1,56.33,50.33,72.5,64.65,Winter,Punjab,Ludhiana,14064
Late_Blight,Tomato,Fungal,Severe,Gray,Small,Stripes,28.06,61.67,257.36,34.92,24.42,Monsoon,West Bengal,Siliguri,14065
Black_Rot,Apple,Fungal,Severe,Gray,Small,Stripes,23.76,92.29,138.93,59.64,46.18,Monsoon,Tamil Nadu,Salem,14066
Yellow_Rust,Wheat,Fungal,Medium,Gray,Large,Circular,33.24,70.81,25.22,40.11,20.89,Winter,West Bengal,Kolkata,14067
Apple_Scab,Apple,Fungal,High,Green,Small,Irregular,36.25,96.06,145.07,80.82,70.74,Winter,Karnataka,Hubballi,14068
Black_Rot,Grape,Fungal,High,Dark_Brown,Large,Stripes,35.63,70.63,199.08,78.47,54.9,Summer,West Bengal,Kolkata,14069
Apple_Scab,Apple,Fungal,High,Green,Medium,Concentric,33.87,83.32,33.72,16.04,14.24,Summer,Tamil Nadu,Coimbatore,14070
Brown_Spot,Rice,Fungal,High,Gray,Large,Diamond,34.14,80.18,32.59,38.03,16.4,Monsoon,Punjab,Amritsar,14071
Neck_Blast,Rice,Fungal,High,Gray,Large,Pustules,15.55,68.03,40.93,49.12,24.92,Winter,Tamil Nadu,Coimbatore,14072
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Large,Diamond,19.74,93.57,27.82,58.45,29.78,Summer,Uttar Pradesh,Lucknow,14073
Black_Rot,Grape,Fungal,Severe,Yellow,Small,Pustules,35.92,68.08,197.64,78.2,65.74,Winter,Uttar Pradesh,Varanasi,14074
Esca_Black_Measles,Grape,Fungal,High,Green,Medium,Diamond,27.19,57.62,178.04,49.46,20.98,Summer,Tamil Nadu,Salem,14075
Black_Rot,Grape,Fungal,High,Yellow,Small,Irregular,35.3,84.55,267.78,65.75,53.58,Monsoon,Punjab,Ludhiana,14076
Brown_Spot,Rice,Fungal,Medium,Dark_Brown,Medium,Pustules,26.18,90.54,96.1,60.88,47,Winter,Maharashtra,Nashik,14077
Neck_Blast,Rice,Fungal,Severe,Green,Large,Concentric,22.64,94.23,209.27,52.27,23.94,Winter,Uttar Pradesh,Kanpur,14078
Common_Rust,Corn,Fungal,High,Brown,Medium,Concentric,17.47,93.24,25.45,53.96,21.98,Winter,West Bengal,Bardhaman,14079
Yellow_Rust,Wheat,Fungal,Medium,Green,Large,Stripes,18.48,72.21,62.4,47.17,24.54,Monsoon,Karnataka,Hubballi,14080
Northern_Leaf_Blight,Corn,Fungal,Severe,Brown,Small,Stripes,37.16,95.3,120.98,77.32,29.99,Winter,Punjab,Patiala,14081
Esca_Black_Measles,Grape,Fungal,Severe,Dark_Brown,Medium,Circular,33.56,94.88,219.56,9.66,4.67,Winter,West Bengal,Siliguri,14082
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Large,Irregular,16.64,67,147.76,63.58,39.59,Summer,Maharashtra,Nagpur,14083
Yellow_Rust,Wheat,Fungal,High,Green,Small,Diamond,19.53,94.16,100.76,77.85,67.01,Monsoon,West Bengal,Bardhaman,14084
Neck_Blast,Rice,Fungal,Medium,Gray,Small,Pustules,32.95,97.7,120.1,31.91,26.69,Winter,Maharashtra,Nashik,14085
Brown_Spot,Rice,Fungal,Medium,Gray,Large,Diamond,27.03,83.58,236.22,57.94,33.33,Monsoon,Tamil Nadu,Coimbatore,14086
Neck_Blast,Rice,Fungal,Medium,Yellow,Medium,Irregular,22.63,76.43,201.38,31.27,16.76,Summer,West Bengal,Siliguri,14087
Black_Rot,Grape,Fungal,Medium,Yellow,Small,Diamond,15.6,65.72,133.86,31.39,24.89,Monsoon,Maharashtra,Pune,14088
Yellow_Rust,Wheat,Fungal,Severe,Gray,Medium,Irregular,33,59.97,102.12,70.02,37.37,Winter,Punjab,Ludhiana,14089
Black_Rot,Apple,Fungal,Severe,Gray,Medium,Stripes,32.87,68.29,223.12,46.15,21.01,Summer,West Bengal,Kolkata,14090
Mosaic_Virus,Tomato,Viral,Severe,Green,Large,Diamond,23.22,58.27,13.75,19.37,8.06,Summer,Karnataka,Bengaluru,14091
Yellow_Rust,Wheat,Fungal,Severe,Gray,Medium,Diamond,18.6,88.4,100.22,77.67,32.65,Monsoon,Maharashtra,Pune,14092
Neck_Blast,Rice,Fungal,Medium,Brown,Large,Circular,17.28,75.25,156.86,12.35,8.72,Summer,Punjab,Ludhiana,14093
Neck_Blast,Rice,Fungal,Severe,Brown,Medium,Pustules,34.37,83.94,205.98,74.54,59.91,Winter,West Bengal,Siliguri,14094
Leaf_Blast,Rice,Fungal,Medium,Dark_Brown,Large,Diamond,28.77,55.92,103.38,35.65,12.22,Winter,Tamil Nadu,Salem,14095
Early_Blight,Tomato,Fungal,High,Brown,Large,Pustules,34.57,72.51,281.73,8.89,7.13,Winter,Maharashtra,Nashik,14096
Bacterial_Spot,Tomato,Bacterial,High,Green,Small,Stripes,31.23,62.43,277.12,39.27,20.72,Winter,Maharashtra,Pune,14097
Black_Rot,Grape,Fungal,Medium,Brown,Medium,Circular,25.78,64.09,193.37,82.5,32.7,Winter,Tamil Nadu,Salem,14098
Esca_Black_Measles,Grape,Fungal,Severe,Green,Small,Concentric,36.5,58.43,24.28,40.95,31.11,Monsoon,Uttar Pradesh,Kanpur,14099
Esca_Black_Measles,Grape,Fungal,Severe,Dark_Brown,Small,Diamond,15.99,95.19,235.18,39.27,13.84,Winter,Uttar Pradesh,Kanpur,14100
Black_Rot,Grape,Fungal,Medium,Dark_Brown,Large,Irregular,32.23,85.04,261.84,44.84,20.38,Summer,Uttar Pradesh,Lucknow,14101
Northern_Leaf_Blight,Corn,Fungal,High,Gray,Small,Circular,16.78,83.55,269.78,75.46,32.02,Summer,West Bengal,Kolkata,14102
Brown_Rust,Wheat,Fungal,High,Brown,Small,Pustules,31.58,70.16,210.42,26.51,15.13,Winter,Uttar Pradesh,Lucknow,14103
Northern_Leaf_Blight,Corn,Fungal,Medium,Yellow,Medium,Pustules,19.57,73.56,224.9,56.11,42.62,Monsoon,Uttar Pradesh,Lucknow,14104
Northern_Leaf_Blight,Corn,Fungal,Medium,Yellow,Small,Concentric,20.1,81.58,212.82,44.37,20.15,Summer,Karnataka,Hubballi,14105
Black_Rot,Grape,Fungal,Severe,Brown,Large,Circular,20.42,94.45,25.42,43.59,13.24,Summer,West Bengal,Kolkata,14106
Northern_Leaf_Blight,Corn,Fungal,Medium,Gray,Small,Circular,26.58,80.35,72.42,28.86,20.05,Monsoon,Maharashtra,Nashik,14107
Black_Rot,Grape,Fungal,Medium,Gray,Large,Concentric,18.31,67.65,106.88,32.68,17.18,Winter,Uttar Pradesh,Lucknow,14108
Leaf_Blast,Rice,Fungal,High,Dark_Brown,Large,Diamond,28.97,59.7,14.37,49.09,15.42,Monsoon,Punjab,Ludhiana,14109
Black_Rot,Grape,Fungal,Medium,Green,Small,Diamond,34.5,61.14,286.82,10.81,5.32,Summer,Maharashtra,Nagpur,14110
Leaf_Blast,Rice,Fungal,Severe,Yellow,Large,Irregular,37.53,71.52,107.3,27.86,17.37,Winter,Uttar Pradesh,Lucknow,14111
Neck_Blast,Rice,Fungal,Severe,Dark_Brown,Small,Pustules,22.87,94.1,108.96,82.18,68.58,Monsoon,Karnataka,Hubballi,14112
Leaf_Blast,Rice,Fungal,Severe,Yellow,Small,Diamond,33.47,80.9,297.43,22.31,18.41,Monsoon,Maharashtra,Pune,14113
Apple_Scab,Apple,Fungal,High,Yellow,Large,Circular,31.42,89.03,157.62,52.86,22.24,Summer,West Bengal,Kolkata,14114
Esca_Black_Measles,Grape,Fungal,Severe,Gray,Large,Circular,28.84,66.14,31.5,53.21,24.99,Summer,West Bengal,Siliguri,14115
Brown_Spot,Rice,Fungal,Severe,Gray,Medium,Circular,35.59,75.71,264.32,9.69,8.29,Winter,Karnataka,Hubballi,14116
Mosaic_Virus,Tomato,Viral,High,Green,Large,Circular,27.38,65.87,263.07,51.76,18.61,Monsoon,Maharashtra,Nashik,14117
Black_Rot,Apple,Fungal,Severe,Yellow,Large,Diamond,37.93,87.19,137.64,45.86,40.45,Summer,Uttar Pradesh,Lucknow,14118
Common_Rust,Corn,Fungal,Medium,Gray,Medium,Concentric,31.44,80.15,274.05,41.78,19,Winter,Karnataka,Hubballi,14119
Brown_Spot,Rice,Fungal,High,Green,Large,Irregular,22.55,81.89,77.61,23.42,11.35,Winter,Tamil Nadu,Coimbatore,14120
Northern_Leaf_Blight,Corn,Fungal,Medium,Dark_Brown,Medium,Diamond,28.7,87.34,59.07,38.79,18.97,Monsoon,West Bengal,Kolkata,14121
Common_Rust,Corn,Fungal,Medium,Green,Medium,Stripes,36.73,83.48,91.98,58,45.18,Winter,Punjab,Ludhiana,14122
Late_Blight,Tomato,Fungal,Medium,Gray,Medium,Irregular,35.1,67.06,270.06,35.4,18.49,Winter,Punjab,Patiala,14123
Yellow_Rust,Wheat,Fungal,Severe,Yellow,Small,Irregular,15.01,88.3,67.39,31.46,11.21,Summer,Punjab,Amritsar,14124
Bacterial_Spot,Tomato,Bacterial,Severe,Green,Small,Concentric,32.21,73.49,88.04,53.51,36.63,Monsoon,Tamil Nadu,Madurai,14125
Black_Rot,Grape,Fungal,Medium,Yellow,Medium,Stripes,27.1,62.42,283.79,15.54,11.57,Monsoon,Uttar Pradesh,Kanpur,14126
Apple_Scab,Apple,Fungal,Severe,Dark_Brown,Medium,Irregular,33.52,62.46,50.15,6.42,3.76,Winter,Karnataka,Bengaluru,14127
Brown_Rust,Wheat,Fungal,High,Dark_Brown,Medium,Diamond,26.72,96.53,178.86,5.01,4.03,Winter,Uttar Pradesh,Varanasi,14128
Northern_Leaf_Blight,Corn,Fungal,High,Dark_Brown,Large,Pustules,18.1,69.37,94.18,84.1,57.73,Summer,Tamil Nadu,Salem,14129
Northern_Leaf_Blight,Corn,Fungal,Severe,Brown,Medium,Diamond,18.41,58.6,264.8,41.81,35.14,Winter,Maharashtra,Nashik,14130
